[3.656025849701745, 2.549801955511078, -1.5287018979453164, 1.469988334308297, 1.3962060857577718, -1.9079381600666518, 3.5017271074980822, -2.3499294425491746, -0.3837110333172323, -2.0360022601504295, 9.993663063205071] Score: 9.993663063205071 Runtime: 299ms
[3.6560356840239665, 2.5497819183339545, -1.5289353709298892, 1.4700662532411601, 1.3961393341123305, -1.9076696869106118, 3.501904590506128, -2.350202118260345, -0.38388997235649785, -2.0359769412041993, 9.992407266693242] Score: 9.992407266693242 Runtime: 313ms
[3.65620169229125, 2.549754611413, -1.5294891290629478, 1.4696032796649154, 1.3962229271892153, -1.9078881182945289, 3.5016396655718878, -2.3503313826480747, -0.3841023091522327, -2.0358314001504993, 9.995150165717542] Score: 9.995150165717542 Runtime: 306ms
[3.6562043009372203, 2.5498512883192324, -1.5288453679228096, 1.4699793628940825, 1.396251904961044, -1.9077868109224392, 3.5018210779031627, -2.3500036678275213, -0.3839396949068502, -2.035994261897997, 9.99213006200374] Score: 9.99213006200374 Runtime: 303ms
[3.6561452624687654, 2.5497785902342227, -1.529415128142267, 1.469920949979746, 1.3961353411864161, -1.9078938343491934, 3.5018626396486856, -2.350356077449033, -0.3843025832130155, -2.0359005212103485, 9.993768927664036] Score: 9.993768927664036 Runtime: 307ms
[3.65668762429571, 2.550081811594836, -1.5286545154333724, 1.469950650700742, 1.3960089049873194, -1.907145938449837, 3.502296147017364, -2.350021250497573, -0.3844545582981509, -2.035370096020985, 9.98858037424419] Score: 9.98858037424419 Runtime: 300ms
[3.6560990551521946, 2.549690748525178, -1.5294602513401592, 1.4696428986365426, 1.3960950752764878, -1.9079500374748322, 3.5016857728615944, -2.350338258906138, -0.38400532971266305, -2.03585530620405, 9.994676058128498] Score: 9.994676058128498 Runtime: 296ms
[3.656625239634171, 2.5501473754709227, -1.5290877652282522, 1.4698833637687683, 1.3964703107313343, -1.9071246782223703, 3.5018275066149926, -2.350235927717693, -0.384607385751125, -2.0354058895803946, 9.991459625755535] Score: 9.991459625755535 Runtime: 313ms
[3.6562254759313118, 2.5498027822819846, -1.529469467503019, 1.4697183309668063, 1.3961446210152393, -1.9076383070914573, 3.5017059364139014, -2.3503919979622934, -0.38432779603513983, -2.0357486415903963, 9.99585080591077] Score: 9.99585080591077 Runtime: 295ms
[3.6564719949782143, 2.5500301595841837, -1.529042974834249, 1.4698406400954365, 1.3964387361012032, -1.9070350151624136, 3.501704257338768, -2.350299956446028, -0.3845935019941341, -2.0352178662067257, 9.990930190982631] Score: 9.990930190982631 Runtime: 293ms
[3.6565006371168236, 2.5501016349194536, -1.529128217754652, 1.4699369562564337, 1.3965164717467584, -1.907102238634198, 3.501762510989383, -2.3503367488162423, -0.3846547173374522, -2.0353407557572294, 9.990958121061652] Score: 9.990958121061652 Runtime: 309ms
[3.6560464579589302, 2.5497203562983963, -1.5288131911102798, 1.4700128567948765, 1.3960593053237855, -1.907712711017286, 3.501990312896954, -2.3503461595002397, -0.38400434140311207, -2.0358843367540658, 9.995250281787596] Score: 9.995250281787596 Runtime: 294ms
[3.6561348978981805, 2.54964662834547, -1.5293285775785206, 1.4699102158654762, 1.3960717553012818, -1.9077052969695854, 3.5016133693652582, -2.3503512089000274, -0.38440112704798607, -2.0358273696617157, 9.993089523973875] Score: 9.993089523973875 Runtime: 312ms
[3.65664428673071, 2.5501071732600926, -1.5294811464939284, 1.4696243028983722, 1.3966828996176228, -1.9072631800576674, 3.5024020876240454, -2.3499360670379104, -0.38480026769147696, -2.0357706477682465, 9.987115265056346] Score: 9.987115265056346 Runtime: 304ms
[3.65617002044137, 2.5497658619073347, -1.5295259763775344, 1.4697159583826904, 1.3962094642544796, -1.907836963789029, 3.501833829822081, -2.3502688107178926, -0.3842082537457822, -2.035907519673974, 9.99438510751977] Score: 9.99438510751977 Runtime: 314ms
[3.6567348296681623, 2.550194896679672, -1.529155202474579, 1.4696900377282978, 1.3964291489388254, -1.9073155800741248, 3.5021821513506204, -2.35028866112188, -0.3845442336326227, -2.0352300451476895, 9.990720011896059] Score: 9.990720011896059 Runtime: 298ms
[3.6561557825252193, 2.5497841178063547, -1.5293387304550266, 1.4696568383570427, 1.3962358212386012, -1.90801330615777, 3.501698557614309, -2.3501615847119535, -0.3843276600124204, -2.0355554843029977, 9.99029234889393] Score: 9.99029234889393 Runtime: 299ms
[3.6565418166522523, 2.550103861694586, -1.5285921115196326, 1.470108302791704, 1.396150034390603, -1.9070577196641416, 3.501868075609356, -2.3500072517178388, -0.38439852997363294, -2.0353807232328514, 9.990318221739326] Score: 9.990318221739326 Runtime: 299ms
[3.656106528828395, 2.5498089830123107, -1.52956927545939, 1.4697728493455964, 1.3960274360213165, -1.907597509491848, 3.5016562474542785, -2.350114351084092, -0.38427981847513526, -2.0358120742572883, 9.994458191428347] Score: 9.994458191428347 Runtime: 299ms
[3.6562291844541277, 2.5497793214898223, -1.5293523836294183, 1.4699064662652008, 1.3961542254052457, -1.9077374768003825, 3.5018386490262383, -2.350260678223661, -0.3841114606193105, -2.0359165790504035, 9.992969778925856] Score: 9.992969778925856 Runtime: 298ms
[3.656042475863835, 2.5498055242056488, -1.5286971175039374, 1.4701314577339866, 1.3959877039911797, -1.9075450033775025, 3.501832532480403, -2.3500295669861235, -0.3839694689790332, -2.0359287583081818, 9.994390440035627] Score: 9.994390440035627 Runtime: 299ms
